id,repo_id,user_id,commit_hash,author_name,author_email,commit_date,message,weekday,hour,additions,deletions,total_changes,year,month,year_month,is_weekend,is_business_hours
1055,3,1,a525363a,Developer Profile,dev@intelligence.platform,2026-05-26 16:56:27.138678+00:00,Implement core module in Clinical Nlp Pipeline,1,16,102,48,175,2026,5,2026-05,0,1
378,1,1,afa96a13,Developer Profile,dev@intelligence.platform,2026-05-26 17:46:31.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,1,17,12,16,41,2026,5,2026-05,0,1
811,2,1,648861ce,Developer Profile,dev@intelligence.platform,2026-05-26 21:22:11.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,1,21,66,41,173,2026,5,2026-05,0,0
812,2,1,b613473a,Developer Profile,dev@intelligence.platform,2026-05-27 21:27:18.132678+00:00,Optimize core module in Deep Timeseries Forecasting,2,21,176,29,15,2026,5,2026-05,0,0
1422,5,1,8d5d5b51,Developer Profile,dev@intelligence.platform,2026-05-28 22:12:34.143646+00:00,Benchmark core module in Sql Analytics Templates,3,22,110,59,107,2026,5,2026-05,0,0
813,2,1,ca96e250,Developer Profile,dev@intelligence.platform,2026-05-28 22:35:14.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,3,22,58,36,215,2026,5,2026-05,0,0
1056,3,1,29a63cba,Developer Profile,dev@intelligence.platform,2026-06-02 22:28:10.138678+00:00,Optimize core module in Clinical Nlp Pipeline,1,22,168,15,134,2026,6,2026-06,0,0
1238,4,1,0c28b864,Developer Profile,dev@intelligence.platform,2026-06-03 10:41:54.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,2,10,98,35,132,2026,6,2026-06,0,1
379,1,1,e88345aa,Developer Profile,dev@intelligence.platform,2026-06-05 15:44:37.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,4,15,69,43,23,2026,6,2026-06,0,1
814,2,1,0998d640,Developer Profile,dev@intelligence.platform,2026-06-05 17:08:05.132678+00:00,Optimize core module in Deep Timeseries Forecasting,4,17,155,26,82,2026,6,2026-06,0,1
380,1,1,7043578e,Developer Profile,dev@intelligence.platform,2026-06-05 19:08:05.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,4,19,43,4,196,2026,6,2026-06,0,0
1239,4,1,9536bd35,Developer Profile,dev@intelligence.platform,2026-06-07 17:16:44.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,6,17,164,45,198,2026,6,2026-06,1,0
815,2,1,6a099926,Developer Profile,dev@intelligence.platform,2026-06-07 21:26:57.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,21,111,13,142,2026,6,2026-06,1,0
816,2,1,3e5440e5,Developer Profile,dev@intelligence.platform,2026-06-08 21:57:52.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,0,21,91,58,203,2026,6,2026-06,0,0
817,2,1,af4149ef,Developer Profile,dev@intelligence.platform,2026-06-10 17:57:07.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,2,17,27,18,188,2026,6,2026-06,0,1
1240,4,1,04ab85fb,Developer Profile,dev@intelligence.platform,2026-06-10 21:52:37.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,2,21,98,9,39,2026,6,2026-06,0,0
1057,3,1,06c43561,Developer Profile,dev@intelligence.platform,2026-06-11 11:29:29.138678+00:00,Benchmark core module in Clinical Nlp Pipeline,3,11,149,29,234,2026,6,2026-06,0,1
1241,4,1,a6ece0b5,Developer Profile,dev@intelligence.platform,2026-06-11 11:33:32.141072+00:00,Implement core module in Customer Churn Propensity Analytics,3,11,154,2,123,2026,6,2026-06,0,1
1242,4,1,2301a3db,Developer Profile,dev@intelligence.platform,2026-06-11 22:00:09.141072+00:00,Upgrade dependencies for core module in Customer Churn Propensity Analytics,3,22,88,2,231,2026,6,2026-06,0,0
381,1,1,9389734b,Developer Profile,dev@intelligence.platform,2026-06-12 22:57:12.125680+00:00,Benchmark core module in Credit Fraud Detection Engine,4,22,174,46,185,2026,6,2026-06,0,0
1423,5,1,ae5b8678,Developer Profile,dev@intelligence.platform,2026-06-13 09:12:16.143646+00:00,Upgrade dependencies for core module in Sql Analytics Templates,5,9,144,25,202,2026,6,2026-06,1,0
1058,3,1,9843a1a1,Developer Profile,dev@intelligence.platform,2026-06-13 14:51:30.138678+00:00,Refactor core module in Clinical Nlp Pipeline,5,14,42,15,90,2026,6,2026-06,1,0
818,2,1,b17e8ab9,Developer Profile,dev@intelligence.platform,2026-06-13 15:24:11.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,15,110,31,57,2026,6,2026-06,1,0
819,2,1,6ff61e5b,Developer Profile,dev@intelligence.platform,2026-06-13 19:48:29.132678+00:00,Implement core module in Deep Timeseries Forecasting,5,19,156,26,166,2026,6,2026-06,1,0
382,1,1,849617a1,Developer Profile,dev@intelligence.platform,2026-06-14 10:45:21.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,6,10,103,18,63,2026,6,2026-06,1,0
820,2,1,0c34ad1c,Developer Profile,dev@intelligence.platform,2026-06-16 19:48:25.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,1,19,15,6,112,2026,6,2026-06,0,0
821,2,1,9da72112,Developer Profile,dev@intelligence.platform,2026-06-16 21:58:25.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,1,21,43,28,57,2026,6,2026-06,0,0
383,1,1,83e6edd3,Developer Profile,dev@intelligence.platform,2026-06-17 16:11:14.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,2,16,166,48,221,2026,6,2026-06,0,1
1059,3,1,62bd2247,Developer Profile,dev@intelligence.platform,2026-06-17 21:16:54.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,2,21,22,15,233,2026,6,2026-06,0,0
1243,4,1,95ee5355,Developer Profile,dev@intelligence.platform,2026-06-18 09:32:41.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,3,9,180,46,35,2026,6,2026-06,0,1
822,2,1,bb41cb71,Developer Profile,dev@intelligence.platform,2026-06-18 19:50:53.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,3,19,163,52,207,2026,6,2026-06,0,0
1060,3,1,9640c997,Developer Profile,dev@intelligence.platform,2026-06-19 09:11:53.138678+00:00,Optimize core module in Clinical Nlp Pipeline,4,9,38,23,144,2026,6,2026-06,0,1
384,1,1,016e6844,Developer Profile,dev@intelligence.platform,2026-06-19 09:29:27.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,4,9,142,25,16,2026,6,2026-06,0,1
823,2,1,0b9f5aa8,Developer Profile,dev@intelligence.platform,2026-06-19 14:13:45.132678+00:00,Implement core module in Deep Timeseries Forecasting,4,14,103,45,29,2026,6,2026-06,0,1
824,2,1,2314d45e,Developer Profile,dev@intelligence.platform,2026-06-20 09:03:29.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,9,57,35,183,2026,6,2026-06,1,0
825,2,1,cf22cc4a,Developer Profile,dev@intelligence.platform,2026-06-20 11:24:09.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,5,11,33,49,39,2026,6,2026-06,1,0
826,2,1,e76f5125,Developer Profile,dev@intelligence.platform,2026-06-21 11:12:00.132678+00:00,Upgrade dependencies for core module in Deep Timeseries Forecasting,6,11,14,60,132,2026,6,2026-06,1,0
385,1,1,bd10a707,Developer Profile,dev@intelligence.platform,2026-06-21 14:12:21.125680+00:00,Optimize core module in Credit Fraud Detection Engine,6,14,159,47,170,2026,6,2026-06,1,0
1061,3,1,3fc5bb18,Developer Profile,dev@intelligence.platform,2026-06-24 11:20:39.138678+00:00,Benchmark core module in Clinical Nlp Pipeline,2,11,75,28,108,2026,6,2026-06,0,1
386,1,1,5594069e,Developer Profile,dev@intelligence.platform,2026-06-24 15:12:44.125680+00:00,Optimize core module in Credit Fraud Detection Engine,2,15,104,56,73,2026,6,2026-06,0,1
1062,3,1,6741ce2e,Developer Profile,dev@intelligence.platform,2026-06-24 17:40:31.138678+00:00,Update documentation for core module in Clinical Nlp Pipeline,2,17,123,31,162,2026,6,2026-06,0,1
387,1,1,8795bec8,Developer Profile,dev@intelligence.platform,2026-06-24 19:37:02.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,2,19,46,29,63,2026,6,2026-06,0,0
1063,3,1,ecf759c3,Developer Profile,dev@intelligence.platform,2026-06-24 22:04:20.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,2,22,160,36,146,2026,6,2026-06,0,0
388,1,1,b97dcbaf,Developer Profile,dev@intelligence.platform,2026-06-24 22:37:31.125680+00:00,Implement core module in Credit Fraud Detection Engine,2,22,11,21,55,2026,6,2026-06,0,0
1244,4,1,5b607d5a,Developer Profile,dev@intelligence.platform,2026-06-24 22:53:22.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,2,22,42,29,208,2026,6,2026-06,0,0
389,1,1,f118b58a,Developer Profile,dev@intelligence.platform,2026-06-26 09:08:00.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,4,9,40,54,195,2026,6,2026-06,0,1
390,1,1,45a91cba,Developer Profile,dev@intelligence.platform,2026-06-26 19:24:53.125680+00:00,Implement core module in Credit Fraud Detection Engine,4,19,157,13,121,2026,6,2026-06,0,0
1245,4,1,8caed983,Developer Profile,dev@intelligence.platform,2026-06-28 15:19:59.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,6,15,96,8,87,2026,6,2026-06,1,0
1246,4,1,6007a987,Developer Profile,dev@intelligence.platform,2026-06-28 22:07:00.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,6,22,112,55,172,2026,6,2026-06,1,0
391,1,1,526f99aa,Developer Profile,dev@intelligence.platform,2026-07-01 16:35:10.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,2,16,111,30,104,2026,7,2026-07,0,1
1064,3,1,17e56b6c,Developer Profile,dev@intelligence.platform,2026-07-03 11:24:10.138678+00:00,Upgrade dependencies for core module in Clinical Nlp Pipeline,4,11,118,40,154,2026,7,2026-07,0,1
392,1,1,b5a000d1,Developer Profile,dev@intelligence.platform,2026-07-04 10:19:34.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,5,10,62,58,35,2026,7,2026-07,1,0
1065,3,1,22c35015,Developer Profile,dev@intelligence.platform,2026-07-04 17:37:55.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,5,17,109,27,94,2026,7,2026-07,1,0
1247,4,1,86448a0c,Developer Profile,dev@intelligence.platform,2026-07-04 19:09:29.141072+00:00,Implement core module in Customer Churn Propensity Analytics,5,19,170,26,217,2026,7,2026-07,1,0
393,1,1,bcce7291,Developer Profile,dev@intelligence.platform,2026-07-04 21:07:59.125680+00:00,Optimize core module in Credit Fraud Detection Engine,5,21,104,22,86,2026,7,2026-07,1,0
1424,5,1,b6722701,Developer Profile,dev@intelligence.platform,2026-07-04 21:43:34.143646+00:00,Refactor core module in Sql Analytics Templates,5,21,138,46,119,2026,7,2026-07,1,0
394,1,1,f539a299,Developer Profile,dev@intelligence.platform,2026-07-05 11:52:01.125680+00:00,Fix bug in core module in Credit Fraud Detection Engine,6,11,119,54,90,2026,7,2026-07,1,0
827,2,1,bd7f4784,Developer Profile,dev@intelligence.platform,2026-07-05 15:09:25.132678+00:00,Fix bug in core module in Deep Timeseries Forecasting,6,15,58,31,134,2026,7,2026-07,1,0
828,2,1,d738b624,Developer Profile,dev@intelligence.platform,2026-07-05 16:09:54.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,16,108,3,177,2026,7,2026-07,1,0
829,2,1,0fec6cd4,Developer Profile,dev@intelligence.platform,2026-07-05 22:15:06.132678+00:00,Optimize core module in Deep Timeseries Forecasting,6,22,71,60,77,2026,7,2026-07,1,0
1066,3,1,450362e5,Developer Profile,dev@intelligence.platform,2026-07-06 09:20:00.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,0,9,32,43,15,2026,7,2026-07,0,1
830,2,1,e1886451,Developer Profile,dev@intelligence.platform,2026-07-06 11:49:24.132678+00:00,Refactor core module in Deep Timeseries Forecasting,0,11,138,6,160,2026,7,2026-07,0,1
395,1,1,e2737195,Developer Profile,dev@intelligence.platform,2026-07-06 21:50:01.125680+00:00,Optimize core module in Credit Fraud Detection Engine,0,21,110,41,108,2026,7,2026-07,0,0
396,1,1,5b112cf8,Developer Profile,dev@intelligence.platform,2026-07-07 11:49:14.125680+00:00,Implement core module in Credit Fraud Detection Engine,1,11,108,50,93,2026,7,2026-07,0,1
831,2,1,1506538d,Developer Profile,dev@intelligence.platform,2026-07-07 17:53:08.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,1,17,14,14,89,2026,7,2026-07,0,1
397,1,1,f5d3e107,Developer Profile,dev@intelligence.platform,2026-07-08 16:51:15.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,2,16,89,3,61,2026,7,2026-07,0,1
1067,3,1,5ac409b2,Developer Profile,dev@intelligence.platform,2026-07-08 17:18:50.138678+00:00,Upgrade dependencies for core module in Clinical Nlp Pipeline,2,17,98,11,160,2026,7,2026-07,0,1
1248,4,1,2ac548eb,Developer Profile,dev@intelligence.platform,2026-07-09 17:02:42.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,3,17,147,6,88,2026,7,2026-07,0,1
832,2,1,f066c5af,Developer Profile,dev@intelligence.platform,2026-07-09 19:37:36.132678+00:00,Optimize core module in Deep Timeseries Forecasting,3,19,15,10,196,2026,7,2026-07,0,0
398,1,1,d1ce5e26,Developer Profile,dev@intelligence.platform,2026-07-10 09:03:07.125680+00:00,Optimize core module in Credit Fraud Detection Engine,4,9,43,13,150,2026,7,2026-07,0,1
833,2,1,379970c2,Developer Profile,dev@intelligence.platform,2026-07-11 15:17:36.132678+00:00,Benchmark core module in Deep Timeseries Forecasting,5,15,25,46,201,2026,7,2026-07,1,0
834,2,1,4e53d6b8,Developer Profile,dev@intelligence.platform,2026-07-12 09:00:29.132678+00:00,Update documentation for core module in Deep Timeseries Forecasting,6,9,120,6,63,2026,7,2026-07,1,0
1249,4,1,b134c77a,Developer Profile,dev@intelligence.platform,2026-07-12 15:03:56.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,6,15,167,23,236,2026,7,2026-07,1,0
399,1,1,e6951fc7,Developer Profile,dev@intelligence.platform,2026-07-13 19:07:01.125680+00:00,Upgrade dependencies for core module in Credit Fraud Detection Engine,0,19,14,38,116,2026,7,2026-07,0,0
1250,4,1,cf150a46,Developer Profile,dev@intelligence.platform,2026-07-14 14:42:40.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,1,14,86,39,150,2026,7,2026-07,0,1
1068,3,1,42673ffb,Developer Profile,dev@intelligence.platform,2026-07-15 19:28:49.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,2,19,168,54,88,2026,7,2026-07,0,0
835,2,1,f5dd8d19,Developer Profile,dev@intelligence.platform,2026-07-15 19:39:57.132678+00:00,Refactor core module in Deep Timeseries Forecasting,2,19,175,40,65,2026,7,2026-07,0,0
1069,3,1,93d1ab9f,Developer Profile,dev@intelligence.platform,2026-07-16 22:47:05.138678+00:00,Fix bug in core module in Clinical Nlp Pipeline,3,22,93,12,94,2026,7,2026-07,0,0
1070,3,1,471cb1cf,Developer Profile,dev@intelligence.platform,2026-07-17 10:08:13.138678+00:00,Add unit tests for core module in Clinical Nlp Pipeline,4,10,180,5,155,2026,7,2026-07,0,1
1071,3,1,ab996b6b,Developer Profile,dev@intelligence.platform,2026-07-17 14:46:56.138678+00:00,Refactor core module in Clinical Nlp Pipeline,4,14,94,36,167,2026,7,2026-07,0,1
1251,4,1,943be68f,Developer Profile,dev@intelligence.platform,2026-07-17 19:11:13.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,4,19,155,44,129,2026,7,2026-07,0,0
836,2,1,4cb991bf,Developer Profile,dev@intelligence.platform,2026-07-18 10:33:14.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,5,10,67,55,223,2026,7,2026-07,1,0
400,1,1,23537634,Developer Profile,dev@intelligence.platform,2026-07-20 11:29:34.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,11,153,47,224,2026,7,2026-07,0,1
401,1,1,acc059a8,Developer Profile,dev@intelligence.platform,2026-07-20 16:45:56.125680+00:00,Update documentation for core module in Credit Fraud Detection Engine,0,16,164,27,15,2026,7,2026-07,0,1
837,2,1,c0fdcc98,Developer Profile,dev@intelligence.platform,2026-07-20 19:32:28.132678+00:00,Refactor core module in Deep Timeseries Forecasting,0,19,140,48,83,2026,7,2026-07,0,0
1425,5,1,4a6fdffa,Developer Profile,dev@intelligence.platform,2026-07-21 11:01:27.143646+00:00,Fix bug in core module in Sql Analytics Templates,1,11,130,41,42,2026,7,2026-07,0,1
1426,5,1,c0151ad9,Developer Profile,dev@intelligence.platform,2026-07-22 16:29:34.143646+00:00,Fix bug in core module in Sql Analytics Templates,2,16,65,8,197,2026,7,2026-07,0,1
402,1,1,45628c07,Developer Profile,dev@intelligence.platform,2026-07-22 17:10:14.125680+00:00,Implement core module in Credit Fraud Detection Engine,2,17,44,11,141,2026,7,2026-07,0,1
1427,5,1,285ae157,Developer Profile,dev@intelligence.platform,2026-07-23 14:55:44.143646+00:00,Add unit tests for core module in Sql Analytics Templates,3,14,16,10,80,2026,7,2026-07,0,1
403,1,1,3d41c75d,Developer Profile,dev@intelligence.platform,2026-07-23 17:18:29.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,17,99,11,154,2026,7,2026-07,0,1
404,1,1,b9eb84ac,Developer Profile,dev@intelligence.platform,2026-07-23 21:07:32.125680+00:00,Add unit tests for core module in Credit Fraud Detection Engine,3,21,82,5,213,2026,7,2026-07,0,0
1072,3,1,15a5ebf9,Developer Profile,dev@intelligence.platform,2026-07-24 11:20:25.138678+00:00,Upgrade dependencies for core module in Clinical Nlp Pipeline,4,11,97,43,224,2026,7,2026-07,0,1
1428,5,1,e8106ece,Developer Profile,dev@intelligence.platform,2026-07-25 11:38:43.143646+00:00,Optimize core module in Sql Analytics Templates,5,11,124,48,224,2026,7,2026-07,1,0
1252,4,1,08e23bb3,Developer Profile,dev@intelligence.platform,2026-07-25 17:36:19.141072+00:00,Refactor core module in Customer Churn Propensity Analytics,5,17,104,45,181,2026,7,2026-07,1,0
405,1,1,5e240cbc,Developer Profile,dev@intelligence.platform,2026-07-25 22:50:07.125680+00:00,Refactor core module in Credit Fraud Detection Engine,5,22,140,15,223,2026,7,2026-07,1,0
838,2,1,c852e9df,Developer Profile,dev@intelligence.platform,2026-07-26 11:24:45.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,11,126,33,158,2026,7,2026-07,1,0
839,2,1,2b44a9fd,Developer Profile,dev@intelligence.platform,2026-07-26 14:25:15.132678+00:00,Refactor core module in Deep Timeseries Forecasting,6,14,75,7,71,2026,7,2026-07,1,0
840,2,1,c46c54a0,Developer Profile,dev@intelligence.platform,2026-07-27 14:59:57.132678+00:00,Add unit tests for core module in Deep Timeseries Forecasting,0,14,54,2,132,2026,7,2026-07,0,1
1253,4,1,34d8b9f8,Developer Profile,dev@intelligence.platform,2026-07-27 21:13:44.141072+00:00,Add unit tests for core module in Customer Churn Propensity Analytics,0,21,138,53,99,2026,7,2026-07,0,0
841,2,1,b8d35d1b,Developer Profile,dev@intelligence.platform,2026-07-28 14:21:13.132678+00:00,Refactor core module in Deep Timeseries Forecasting,1,14,59,8,86,2026,7,2026-07,0,1
